speech_id,file,year,sentence,negative,positive,sum positive/negative
speech_00050,parnell_source_00262,1886,This necessity has been forced upon him by an awkward circumstance.,0.338,0,0.338
speech_00053,parnell_source_00282,1886,What do hon. Gentlemen mean by the protection of the loyal minority?,0,0.338,0.338
speech_00053,parnell_source_00283,1886,What do these gentlemen mean by the protection of the loyal minority?,0,0.338,0.338
speech_00053,parnell_source_00303,1886,What do hon. gentlemen mean by the protection of the loyal minority?,0,0.338,0.338
speech_00074,parnell_source_00324,1885,England would be continually embroiled in our own disputes over there.,0.338,0,0.338
speech_00023,parnell_source_00091,1875,He appealed to the descendants of those who died on Vinegar Hill not to forget the men who were still suffering imprisonment for political offences.,0.286,0.052,0.338
speech_00047,parnell_source_00200,1876,I am sorry that the junior member for Tipperary is not in his place to night to stand up and say he believes that Condon is perfectly innocent of the crime of killing Sergeant Brett at Manchester.,0.197,0.141,0.338
speech_00047,parnell_source_00222,1876,I am sorry that the junior member for Tipperary is not in his place to night to stand up and say he believes that Condon is perfectly innocent of the crime of killing Sergeant Brett at Manchester.,0.197,0.141,0.338
speech_00047,parnell_source_00229,1876,I am sorry that the junior member for Tipperary is not in his place to night to stand up and say he believes that Condon is perfectly innocent of the crime of killing Sergeant Brett at Manchester.,0.197,0.141,0.338
speech_00073,parnell_source_00313,1885,"Mr Parnell, M.P., then rose, and was again met with vociferous cheering.",0.119,0.219,0.338
speech_00073,parnell_source_00314,1885,"Mr Parnell, M.P., then rose, and was again met with vociferous cheering.",0.119,0.219,0.338
speech_00004,parnell_source_00023,1875,Gentlemen  The untimely death of the single minded and noble Irishman who so well and faithfully served you in Parliament has caused a vacancy in the representation of your County.,0.103,0.234,0.337
speech_00012,parnell_source_00053,1875,This was an imputation on the candour of the Minister of War and he repelled it with becoming spirit.,0.266,0.071,0.337
speech_00020,parnell_source_00078,1875,"It was crushed and ground down at the last election, but he thought it was killed outright now .",0.337,0,0.337
speech_00024,parnell_source_00095,1875,He thanked them for the very warm reception they had given him.,0,0.337,0.337
speech_00052,parnell_source_00269,1886,"This is a very important point, and I say that I have strongly insisted upon such a proportional representation of the Protestant minority to their numerical strength; and as far as the first order was concerned, it might be very well with a view to preventing any rash, ill considered legislation, and with that I cordially agree .",0.104,0.233,0.337
speech_00070,parnell_source_00300,1880,He had always felt himself that agitation in Ireland was a most unpleasant course for them to adopt.,0.256,0.081,0.337
speech_00076,parnell_source_00326,1886,"That light, strong as truth, bright as the sun will never fail until you have thoroughly read the words written on those pages, and when you have read that book you will come to the conclusion that neither landlord tyranny nor Orange bigotry shall continue to blind you to the suffering of the sister nation, or prevent you any longer from doing her that justice which she confidently asks from you.",0.064,0.273,0.337
speech_00052,parnell_source_00277,1886,"He has had to meet very hostile criticism, and a very extraordinary state of affairs.",0.336,0,0.336
speech_00062,parnell_source_00292,1880,I agree that the Government is entitled to some sympathy in the attitude which they have taken up.,0,0.336,0.336
speech_00072,parnell_source_00304,1880,"Help us to kill this famine, and I promise you that it will be the last famine, and that the day will not be far distant when Irish men and women may look with pride upon the part which you have taken in bringing about that great work, and you will be able to say that you have a country at home which is no longer enslaved, but a country in every way worthy of the brilliant history of our people, and the magnificent struggles that they have made.",0.134,0.202,0.336
speech_00073,parnell_source_00332,1885,"But he looked forward to the future with a light heart, for he was convinced that the 500,000 Irishmen who within a year must vote for the men of their choice, would be as true to Ireland, even truer to Ireland, than those who had gone before them      and that they might safely trust to them to exercise the great and important privilege, unequalled in its greatness and magnitude in the history of any nation, which will shortly be placed upon them.",0,0.336,0.336
speech_00044,parnell_source_00193,1876,"The Irish were not afraid of Scotch whisky, but the important fact was that this pernicious Scotch spirit could not be sold at all unless it was mixed with Irish whisky, which it destroyed.",0.207,0.129,0.336
speech_00052,parnell_source_00269,1886,The right hon gentleman has had to meet very great criticism and a very extraordinary state of affairs.,0.141,0.195,0.336
speech_00065,parnell_source_00295,1880,He thought it was only fair to them to pay interest and principal for such useful purposes out of the Church Surplus Fund.,0.049,0.287,0.336
speech_00074,parnell_source_00324,1885,"Many other innocent persons  were condemned to penal servitude, and are still suffering that , and when the present Government agreed to an inquiry into the misdeeds of their predecessors, what was the action of the Liberal party?",0.182,0.154,0.336
speech_00005,parnell_source_00025,1875,"His maiden speech was unquestionably a great success, and well may have the priests and people of ""Royal Meath"" congratulate themselves on their selection of such an able and patriotic representative.",0,0.335,0.335
"speech_00049, speech_00050",parnell_source_00249,1886,I know that his return cannot be any injury to the Irish party.,0,0.335,0.335
speech_00050,parnell_source_00259,1886,I know that his return cannot be any injury to the Irish party.,0,0.335,0.335
speech_00050,parnell_source_00259,1886,"It must be on the ballot, and, therefore, the Tories have the opportunity of trying to play this ""dirty trick.""",0.132,0.203,0.335
speech_00084,parnell_source_00338,1880,I think I recollect at one time when you had an institution called slavery in operation in the United States of America that you received a great deal of good advice from England upon the question.,0.11,0.225,0.335
speech_00072,parnell_source_00304,1880,And those who have taken our advice are not to day suffering from famine.,0.194,0.141,0.335
speech_00024,parnell_source_00090,1875,"Education in England was under control, and consequently there was no wrong in the taxation; but there was no control of any kind in this country.",0.195,0.139,0.334
speech_00053,parnell_source_00283,1886,"I am convinced that there are a sufficient number of members of this House who will disregard the appeal made to their passions which has been made, and that when the numbers in the division lobby shall have been told to night it will be known that this Parliament in the nineteenth century was wise enough and brace enough and generous enough to agree to give peace and happiness to suffering Ireland.",0.059,0.275,0.334
